,tweet_id,retweet_count,favorite_count,retweeted,followers_count,friends_count
46,883117836046086144,5798,33717,False,8969231,17
47,882992080364220416,3392,21717,False,8969231,17
48,882762694511734784,4273,25674,False,8969231,17
49,882627270321602560,5298,25493,False,8969231,17
50,882268110199369728,10123,40715,False,8969231,17
51,882045870035918850,4252,26651,False,8969231,17
52,881906580714921986,2977,22166,False,8969231,17
53,881666595344535552,9340,46099,False,8969231,17
54,881633300179243008,8,115,False,8969231,17
55,881536004380872706,14015,44997,False,8969231,17
56,881268444196462592,4651,21189,False,8969231,17
57,880935762899988482,2445,15565,False,8969231,17
58,880872448815771648,3342,19377,False,8969231,17
59,880465832366813184,5441,25874,False,8969231,17
60,880221127280381952,3634,24498,False,8969231,17
61,880095782870896641,3810,25147,False,8969231,17
62,879862464715927552,3048,20375,False,8969231,17
63,879674319642796034,10,287,False,8969231,17
64,879492040517615616,2773,21395,False,8969231,17
65,879415818425184262,39055,96146,False,8969231,17
66,879376492567855104,2744,15351,False,8969231,17
67,879130579576475649,5982,0,False,8969231,17
68,879050749262655488,4130,20534,False,8969231,17
69,879008229531029506,2349,17323,False,8969231,17
70,878776093423087618,3601,17666,False,8969231,17
71,878604707211726852,6197,27389,False,8969231,17
72,878404777348136964,1116,0,False,8969231,17
73,878316110768087041,5805,0,False,8969231,17
74,878281511006478336,1116,7032,False,8969231,17
75,878057613040115712,5982,38372,False,8969231,17
76,877736472329191424,16607,71950,False,8969231,17
77,877611172832227328,71,0,False,8969231,17
78,877556246731214848,3328,20677,False,8969231,17
79,877316821321428993,4573,25003,False,8969231,17
80,877201837425926144,4877,24693,False,8969231,17
81,876838120628539392,2928,18881,False,8969231,17
82,876537666061221889,4130,21692,False,8969231,17
83,876484053909872640,2084,17151,False,8969231,17
84,876120275196170240,4091,25563,False,8969231,17
85,875747767867523072,3751,22935,False,8969231,17
86,875144289856114688,4308,20020,False,8969231,17
87,875097192612077568,5357,25085,False,8969231,17
88,875021211251597312,4156,23330,False,8969231,17
89,874680097055178752,4084,25422,False,8969231,17
90,874434818259525634,12793,0,False,8969231,17
91,874296783580663808,3638,23825,False,8969231,17
92,874057562936811520,3511,20798,False,8969231,17
93,874012996292530176,9005,31206,False,8969231,17
94,873580283840344065,3471,22172,False,8969231,17
95,873337748698140672,1395,0,False,8969231,17
96,873213775632977920,1395,6549,False,8969231,17
97,872967104147763200,4773,24924,False,8969231,17
98,872820683541237760,3294,13506,False,8969231,17
99,872620804844003328,3217,18991,False,8969231,17
100,872486979161796608,8051,37333,False,8969231,17
101,872122724285648897,7173,31365,False,8969231,17
102,871879754684805121,9675,34353,False,8969231,17
103,871762521631449091,3082,18524,False,8969231,17
104,871515927908634625,3073,18510,False,8969231,17
105,871166179821445120,5074,0,False,8969231,17
106,871102520638267392,4889,19191,False,8969231,17
107,871032628920680449,3377,20885,False,8969231,17
108,870804317367881728,5482,30880,False,8969231,17
109,870726314365509632,3,112,False,8969231,17
110,870656317836468226,2310,11289,False,8969231,17
111,870374049280663552,23713,76499,False,8969231,17
112,870308999962521604,3687,20142,False,8969231,17
113,870063196459192321,7397,33552,False,8969231,17
114,869772420881756160,9057,39206,False,8969231,17
115,869702957897576449,5605,25934,False,8969231,17
116,869596645499047938,2769,14701,False,8969231,17
117,869227993411051520,3351,18775,False,8969231,17
118,868880397819494401,12836,60072,False,8969231,17
119,868639477480148993,1836,0,False,8969231,17
120,868622495443632128,4715,24474,False,8969231,17
121,868552278524837888,1836,9285,False,8969231,17
122,867900495410671616,3745,22330,False,8969231,17
123,867774946302451713,6559,31324,False,8969231,17
124,867421006826221569,2228,14814,False,8969231,17
125,867072653475098625,106,0,False,8969231,17
126,867051520902168576,7071,29724,False,8969231,17
127,866720684873056260,4310,18457,False,8969231,17
128,866686824827068416,3101,17769,False,8969231,17
129,866450705531457537,31641,112768,False,8969231,17
130,866334964761202691,12793,48314,False,8969231,17
131,866094527597207552,7518,0,False,8969231,17
132,865718153858494464,5063,23768,False,8969231,17
133,865359393868664832,4499,24444,False,8969231,17
134,865006731092295680,6962,25919,False,8969231,17
135,864873206498414592,7822,29832,False,8969231,17
136,864279568663928832,2709,13521,False,8969231,17
137,864197398364647424,7947,27704,False,8969231,17
138,863907417377173506,3741,19111,False,8969231,17
139,863553081350529029,3786,14140,False,8969231,17
140,863471782782697472,2181,0,False,8969231,17
141,863432100342583297,4738,22046,False,8969231,17
142,863427515083354112,85,2034,False,8969231,17
143,863079547188785154,1007,8148,False,8969231,17
144,863062471531167744,2180,7798,False,8969231,17
145,862831371563274240,4648,17791,False,8969231,17
146,862722525377298433,3215,15877,False,8969231,17
147,862457590147678208,4451,18934,False,8969231,17
148,862096992088072192,20935,68731,False,8969231,17
149,861383897657036800,9714,33531,False,8969231,17
150,861288531465048066,3749,15946,False,8968646,17
151,861005113778896900,3469,15539,False,8969231,17
152,860981674716409858,1939,0,False,8969231,17
153,860924035999428608,713,0,False,8969231,17
154,860563773140209665,1939,6968,False,8969231,17
155,860524505164394496,4808,22019,False,8969231,17
156,860276583193509888,3205,17152,False,8969231,17
157,860184849394610176,5344,15520,False,8969231,17
158,860177593139703809,28104,0,False,8969231,17
159,859924526012018688,3737,18279,False,8969231,17
160,859851578198683649,3213,14429,False,8969231,17
161,859607811541651456,1412,17409,False,8969231,17
162,859196978902773760,27492,83583,False,8969231,17
163,859074603037188101,12488,31543,False,8969231,17
164,858860390427611136,7417,0,False,8969231,17
165,858843525470990336,3173,14601,False,8969231,17
166,858471635011153920,4461,20188,False,8969231,17
167,858107933456039936,2647,14740,False,8969231,17
168,857989990357356544,2365,15043,False,8969231,17
169,857746408056729600,9759,32015,False,8969231,17
170,857393404942143489,1503,5522,False,8969231,17
171,857263160327368704,4152,18856,False,8969231,17
172,857214891891077121,16,210,False,8969231,17
173,857062103051644929,154,0,False,8969231,17
174,857029823797047296,3660,17675,False,8969231,17
175,856543823941562368,2658,15383,False,8969231,17
176,856526610513747968,1737,11185,False,8969231,17
177,856330835276025856,615,0,False,8969231,17
178,856288084350160898,15,485,False,8969231,17
179,856282028240666624,5808,26077,False,8969231,17
180,855862651834028034,22,312,False,8969231,17
181,855860136149123072,895,4606,False,8969231,17
182,855857698524602368,1948,11208,False,8969231,17
183,855851453814013952,16771,43273,False,8969231,17
184,855818117272018944,5026,25157,False,8969231,17
185,855459453768019968,7616,28095,False,8969231,17
186,855245323840757760,5511,0,False,8969231,17
187,855138241867124737,39,0,False,8969231,17
188,854732716440526848,5631,21464,False,8969231,17
189,854482394044301312,6329,27573,False,8969231,17
190,854365224396361728,4358,17856,False,8969231,17
191,854120357044912130,6938,30243,False,8969231,17
192,854010172552949760,2928,15382,False,8969231,17
193,853760880890318849,5364,27064,False,8969231,17
194,853639147608842240,9320,32782,False,8969231,17
195,853299958564483072,3310,14691,False,8969231,17
196,852936405516943360,1855,0,False,8969231,17
197,852912242202992640,1685,8552,False,8969231,17
198,852672615818899456,2018,14178,False,8969231,17
199,852553447878664193,3254,15457,False,8969231,17
200,852311364735569921,9295,31496,False,8969231,17
201,852226086759018497,6388,18979,False,8969231,17
202,852189679701164033,1484,10930,False,8969231,17
203,851861385021730816,19,0,False,8969231,17
204,851591660324737024,3260,15500,False,8969231,17
205,851464819735769094,6622,23106,False,8969231,17
206,851224888060895234,5400,19727,False,8969231,17
207,850753642995093505,8506,29287,False,8969231,17
208,850380195714523136,2439,12508,False,8969231,17
209,850333567704068097,308,3300,False,8969231,17
210,850145622816686080,3558,15567,False,8969231,17
211,850019790995546112,4580,19482,False,8969231,17
212,849776966551130114,7145,29015,False,8969231,17
213,849668094696017920,4665,0,False,8969231,17
214,849412302885593088,2964,15190,False,8969231,17
215,849336543269576704,1775,10908,False,8969231,17
216,849051919805034497,7971,40481,False,8969231,17
217,848690551926992896,4083,24122,False,8969231,17
218,848324959059550208,4354,23668,False,8969231,17
219,848213670039564288,675,7827,False,8969231,17
220,848212111729840128,2846,15636,False,8969231,17
221,847978865427394560,3074,0,False,8969231,17
222,847971574464610304,416,0,False,8969231,17
223,847962785489326080,4799,22536,False,8969231,17
224,847842811428974592,1247,5196,False,8969231,17
225,847617282490613760,389,6704,False,8969231,17
226,847606175596138505,3239,18004,False,8969231,17
227,847251039262605312,4096,19676,False,8969231,17
228,847157206088847362,5517,19034,False,8969231,17
229,847116187444137987,3014,20619,False,8969231,17
230,846874817362120707,3715,19285,False,8969231,17
231,846514051647705089,10913,42763,False,8969231,17
232,846505985330044928,2903,13569,False,8969231,17
233,846153765933735936,8548,30284,False,8969231,17
234,846139713627017216,9569,29819,False,8969231,17
235,846042936437604353,2709,15361,False,8969231,17
236,845812042753855489,8238,28075,False,8969230,17
237,845677943972139009,4571,24249,False,8969230,17
238,845397057150107648,1689,7331,False,8969230,17
239,845306882940190720,5094,22450,False,8969230,17
240,845098359547420673,7260,0,False,8969230,17
241,844979544864018432,2418,13127,False,8969230,17
242,844973813909606400,3000,14464,False,8969230,17
243,844580511645339650,2950,15850,False,8969230,17
244,844223788422217728,2075,13182,False,8969230,17
245,843981021012017153,2811,14641,False,8969230,17
246,843856843873095681,4380,20711,False,8969230,17
247,843604394117681152,2596,16275,False,8969230,17
248,843235543001513987,5695,20729,False,8969230,17
249,842846295480000512,3461,14763,False,8969230,17
250,842765311967449089,1205,6494,False,8969230,17
251,842535590457499648,3343,17494,False,8969230,17
252,842163532590374912,5511,23576,False,8969230,17
253,842115215311396866,2881,13506,False,8969230,17
254,841833993020538882,14295,0,False,8969230,17
255,841680585030541313,7476,24908,False,8969230,17
256,841439858740625411,3488,12180,False,8969230,17
257,841320156043304961,5263,19140,False,8969230,17
258,841314665196081154,4424,15294,False,8969230,17
259,841077006473256960,5074,22100,False,8969230,17
260,840761248237133825,1676,0,False,8969230,17
261,840728873075638272,15296,0,False,8969230,17
262,840698636975636481,2,172,False,8969230,17
263,840696689258311684,925,11882,False,8969230,17
264,840632337062862849,1676,8699,False,8969230,17
265,840370681858686976,4346,15900,False,8969230,17
266,840268004936019968,5471,18604,False,8969230,17
267,839990271299457024,2171,12987,False,8969230,17
268,839549326359670784,7417,26547,False,8969230,17
269,839290600511926273,137,0,False,8969230,17
270,839239871831150596,6228,26215,False,8969230,17
271,838952994649550848,3830,19038,False,8969230,17
272,838921590096166913,1951,10786,False,8969230,17
273,838916489579200512,32,0,False,8969230,17
274,838831947270979586,10544,0,False,8969230,17
275,838561493054533637,1271,10634,False,8969230,17
276,838476387338051585,4543,21762,False,8969230,17
277,838201503651401729,9612,0,False,8969230,17
278,838150277551247360,319,1615,False,8969230,17
279,838085839343206401,1,136,False,8969230,17
280,838083903487373313,2983,17095,False,8969230,17
281,837820167694528512,7517,33033,False,8969230,17
282,837482249356513284,425,3741,False,8969230,17
283,837471256429613056,2165,12424,False,8969230,17
284,837110210464448512,2264,15569,False,8969230,17
285,836989968035819520,2205,12385,False,8969230,17
286,836753516572119041,4453,18811,False,8969230,17
287,836677758902222849,2130,12256,False,8969230,17
288,836648853927522308,531,0,False,8969230,17
289,836397794269200385,26380,0,False,8969230,17
290,836380477523124226,2871,14373,False,8969230,17
291,836260088725786625,4142,20694,False,8969230,17
292,836001077879255040,4095,18513,False,8969230,17
293,835685285446955009,7814,0,False,8969230,17
294,835574547218894849,3465,17308,False,8969230,17
295,835536468978302976,1621,0,False,8969230,17
296,835309094223372289,20118,0,False,8969230,17
297,835297930240217089,2873,16018,False,8969230,17
298,835264098648616962,1621,7510,False,8969230,17
299,835246439529840640,68,2045,False,8969230,17
300,835172783151792128,5540,25445,False,8969230,17
301,835152434251116546,2882,21736,False,8969230,17
302,834931633769889797,1560,10492,False,8969230,17
303,834786237630337024,5321,20856,False,8969230,17
304,834574053763584002,2424,13275,False,8969230,17
305,834477809192075265,10242,0,False,8969230,17
306,834458053273591808,1610,9360,False,8969230,17
307,834209720923721728,4557,19998,False,8969230,17
308,834167344700198914,3532,15405,False,8969230,17
309,834089966724603904,2057,9766,False,8969230,17
310,834086379323871233,2121,12712,False,8969230,17
311,833863086058651648,2314,13081,False,8969230,17
312,833826103416520705,3619,17648,False,8969230,17
313,833732339549220864,212,0,False,8969230,17
314,833722901757046785,3118,20322,False,8969230,17
315,833479644947025920,1962,14480,False,8969230,17
316,833124694597443584,4665,19683,False,8969230,17
317,832998151111966721,2117,12906,False,8969230,17
318,832769181346996225,38,0,False,8969230,17
319,832757312314028032,3484,16425,False,8969230,17
320,832682457690300417,2809,11566,False,8969230,17
321,832645525019123713,513,2852,False,8969230,17
322,832636094638288896,2683,15471,False,8969230,17
323,832397543355072512,2129,11678,False,8969230,17
324,832369877331693569,3074,16729,False,8969230,17
325,832273440279240704,2250,11052,False,8969230,17
326,832215909146226688,6004,0,False,8969230,17
327,832215726631055365,9004,0,False,8969230,17
328,832088576586297345,2,60,False,8969230,17
329,832040443403784192,9249,0,False,8969230,17
330,832032802820481025,4501,17398,False,8969230,17
331,831939777352105988,5927,23366,False,8969230,17
332,831926988323639298,34,324,False,8969230,17
333,831911600680497154,6268,26871,False,8969230,17
334,831670449226514432,1749,10171,False,8969230,17
335,831650051525054464,1855,6941,False,8969230,17
336,831552930092285952,2251,8750,False,8969230,17
337,831322785565769729,1497,9061,False,8969230,17
338,831315979191906304,1080,6374,False,8969230,17
339,831309418084069378,2386,11477,False,8969230,17
340,831262627380748289,1977,11603,False,8969230,17
341,830956169170665475,1440,7790,False,8969230,17
342,830583320585068544,16164,65016,False,8969230,17
343,830173239259324417,5478,0,False,8969230,17
344,830097400375152640,2827,9524,False,8969230,17
345,829878982036299777,4829,0,False,8969230,17
346,829861396166877184,1873,11956,False,8969230,17
347,829501995190984704,10242,30969,False,8969230,17
348,829449946868879360,1941,10212,False,8969230,17
349,829141528400556032,7093,23771,False,8969230,17
350,829011960981237760,15837,52065,False,8969230,17
351,828801551087042563,3304,0,False,8969230,17
352,828770345708580865,5661,24962,False,8969230,17
353,828708714936930305,10822,35621,False,8969230,17
354,828650029636317184,1293,9291,False,8969230,17
355,828409743546925057,1119,6199,False,8969230,17
356,828408677031882754,1242,7509,False,8969230,17
357,828381636999917570,2156,12300,False,8969230,17
358,828376505180889089,1035,7226,False,8969230,17
359,828372645993398273,2835,12298,False,8969230,17
360,828361771580813312,172,2130,False,8969230,17
361,828046555563323392,2764,11470,False,8969230,17
362,828011680017821696,2091,10121,False,8969230,17
363,827933404142436356,5079,19594,False,8969230,17
364,827653905312006145,2925,15154,False,8969230,17
365,827600520311402496,910,7306,False,8969230,17
366,827324948884643840,2937,15482,False,8969230,17
367,827199976799354881,2153,10341,False,8969230,17
368,826958653328592898,4829,21038,False,8969230,17
369,826848821049180160,9824,35384,False,8969230,17
370,826615380357632002,3859,0,False,8969230,17
371,826598799820865537,241,5013,False,8969230,17
372,826598365270007810,2275,9789,False,8969230,17
373,826476773533745153,4061,18001,False,8969230,17
374,826240494070030336,2531,12975,False,8969230,17
375,826204788643753985,888,4768,False,8969230,17
376,826115272272650244,3006,15287,False,8969230,17
377,825876512159186944,1803,10244,False,8969230,17
378,825829644528148480,2427,12474,False,8969230,17
379,825535076884762624,17080,55768,False,8969230,17
380,825147591692263424,4389,17901,False,8969230,17
381,825120256414846976,1209,0,False,8969230,17
382,825026590719483904,1209,6125,False,8969230,17
383,824796380199809024,5352,0,False,8969230,17
384,824775126675836928,3397,14601,False,8969230,17
385,824663926340194305,1715,10299,False,8969230,17
386,824325613288833024,10292,11576,False,8969230,17
387,824297048279236611,3737,14730,False,8969230,17
388,824025158776213504,582,4732,False,8969230,17
389,823939628516474880,2637,10415,False,8969230,17
390,823719002937630720,10841,0,False,8969230,17
391,823699002998870016,2447,13691,False,8969230,17
392,823581115634085888,2547,12735,False,8969230,17
393,823333489516937216,22,689,False,8968645,17
394,823322678127919110,3894,15416,False,8969230,17
395,823269594223824897,9613,0,False,8969230,17
396,822975315408461824,3345,16979,False,8969230,17
397,822872901745569793,41924,128742,False,8969230,17
398,822859134160621569,2206,12966,False,8969230,17
399,822647212903690241,6212,0,False,8969230,17
400,822610361945911296,2857,14495,False,8969230,17
401,822489057087389700,6212,17767,False,8969230,17
402,822462944365645825,13835,27323,False,8969230,17
403,822244816520155136,9613,34290,False,8969230,17
404,822163064745328640,4604,0,False,8969230,17
405,821886076407029760,2239,11093,False,8969230,17
406,821813639212650496,3279,0,False,8968645,17
407,821765923262631936,1620,8223,False,8969230,17
408,821522889702862852,1703,7875,False,8969230,17
409,821421320206483457,5408,0,False,8969230,17
410,821407182352777218,4197,11500,False,8969230,17
411,821153421864615936,10,246,False,8969230,17
412,821149554670182400,1904,8444,False,8969230,17
413,821107785811234820,2073,9412,False,8969230,17
414,821044531881721856,2216,12422,False,8969230,17
415,820837357901512704,6527,0,False,8969230,17
416,820749716845686786,9612,30937,False,8969230,17
417,820690176645140481,3145,11996,False,8969230,17
418,820494788566847489,549,0,False,8969230,17
419,820446719150292993,2493,0,False,8969230,17
420,820314633777061888,549,3282,False,8969230,17
421,820078625395449857,6119,19416,False,8969230,17
422,820013781606658049,1138,0,False,8969230,17
423,819952236453363712,1138,5221,False,8969230,17
424,819924195358416896,4759,12693,False,8969230,17
425,819711362133872643,3034,13113,False,8969230,17
426,819588359383371776,1945,9474,False,8969230,17
427,819347104292290561,1173,7089,False,8969230,17
428,819238181065359361,398,2213,False,8969230,17
429,819227688460238848,6527,22627,False,8969230,17
430,819015337530290176,36099,0,False,8969230,17
431,819015331746349057,18585,0,False,8969230,17
432,819006400881917954,18585,44567,False,8969230,17
433,819004803107983360,36099,85509,False,8969230,17
434,818646164899774465,20397,0,False,8969230,17
435,818627210458333184,7364,22001,False,8969230,17
436,818614493328580609,2468,9654,False,8969230,17
437,818588835076603904,5967,0,False,8969230,17
438,818536468981415936,2388,10650,False,8969230,17
439,818307523543449600,7846,0,False,8969230,17
440,818259473185828864,2194,10795,False,8969230,17
441,818145370475810820,2486,12051,False,8969230,17
442,817908911860748288,776,4765,False,8969230,17
443,817827839487737858,26380,50604,False,8969230,17
444,817777686764523521,2613,10555,False,8969230,17
445,817536400337801217,2870,11564,False,8969230,17
446,817502432452313088,3307,0,False,8969230,17
447,817423860136083457,14295,33153,False,8969230,17
448,817415592588222464,926,5496,False,8969230,17
449,817181837579653120,8227,0,False,8969230,17
450,817171292965273600,1975,8619,False,8969230,17
451,817120970343411712,2531,11992,False,8969230,17
452,817056546584727552,1600,8434,False,8969230,17
453,816829038950027264,4596,0,False,8969230,17
454,816816676327063552,1987,9824,False,8969230,17
455,816697700272001025,2138,9608,False,8969230,17
456,816450570814898180,7846,29836,False,8969230,17
457,816336735214911488,1898,8454,False,8969230,17
458,816091915477250048,2083,8776,False,8969230,17
459,816062466425819140,989,0,False,8969230,17
460,816014286006976512,5125,0,False,8969230,17
461,815990720817401858,989,4855,False,8969230,17
462,815966073409433600,8227,21990,False,8969230,17
463,815745968457060357,4036,0,False,8969230,17
464,815736392542261248,2213,9684,False,8969230,17
465,815639385530101762,1609,8083,False,8969230,17
466,815390420867969024,3726,10161,False,8969230,17
467,814986499976527872,1245,7525,False,8969230,17
468,814638523311648768,2640,11087,False,8969230,17
469,814578408554463233,5703,0,False,8969230,17
470,814530161257443328,1826,8497,False,8969230,17
471,814153002265309185,8479,28267,False,8969229,17
472,813944609378369540,3120,0,False,8969229,17
473,813910438903693312,1820,9161,False,8969229,17
474,813812741911748608,13663,35872,False,8969229,17
475,813800681631023104,1714,8186,False,8969229,17
476,813217897535406080,7143,18327,False,8969229,17
477,813202720496779264,1781,9093,False,8969229,17
478,813187593374461952,4253,19548,False,8969229,17
479,813172488309972993,1890,9116,False,8969229,17
480,813157409116065792,2150,7638,False,8969229,17
481,813142292504645637,2338,8362,False,8969229,17
482,813130366689148928,434,4421,False,8969229,17
483,813127251579564032,3044,11622,False,8969229,17
484,813112105746448384,2673,10145,False,8969229,17
485,813096984823349248,3546,10405,False,8969229,17
486,813081950185472002,2728,9760,False,8969229,17
487,813066809284972545,1908,7804,False,8969229,17
488,813051746834595840,7198,20627,False,8969229,17
489,812781120811126785,1863,7428,False,8969229,17
490,812709060537683968,1411,6512,False,8969229,17
491,812503143955202048,1191,5973,False,8969229,17
492,812466873996607488,1889,7850,False,8969229,17
493,812372279581671427,3588,13452,False,8969229,17
494,811985624773361665,1372,7159,False,8969229,17
495,811744202451197953,1553,7423,False,8969229,17
496,811647686436880384,720,5523,False,8969229,17
497,811627233043480576,3000,12546,False,8969229,17
498,811386762094317568,6246,20603,False,8969229,17
499,810984652412424192,1398,5227,False,8969229,17
500,810896069567610880,1726,8866,False,8969229,17
501,810657578271330305,2574,10801,False,8969229,17
502,810284430598270976,11005,34660,False,8969229,17
503,810254108431155201,3304,14479,False,8969229,17
504,809920764300447744,3859,15331,False,8969229,17
505,809808892968534016,4800,0,False,8969229,17
506,809448704142938112,1434,6851,False,8969229,17
507,809220051211603969,5478,19618,False,8969229,17
508,809084759137812480,3456,13040,False,8969229,17
509,808838249661788160,2978,9975,False,8969229,17
510,808733504066486276,2115,7784,False,8969229,17
511,808501579447930884,2555,11142,False,8969229,17
512,808344865868283904,20397,41839,False,8969229,17
513,808134635716833280,5795,0,False,8969229,17
514,808106460588765185,2160,8690,False,8969229,17
515,808001312164028416,3470,12339,False,8969229,17
516,807621403335917568,3544,14390,False,8969229,17
517,807106840509214720,54215,116284,False,8969229,17
518,807059379405148160,7186,0,False,8969229,17
519,807010152071229440,3793,12930,False,8969229,17
520,806629075125202948,33920,73469,False,8969229,17
521,806620845233815552,5419,0,False,8969229,17
522,806576416489959424,1920,4826,False,8969229,17
523,806542213899489280,2316,10076,False,8969229,17
524,806242860592926720,11396,0,False,8969229,17
525,806219024703037440,1174,6372,False,8969229,17
526,805958939288408065,5268,0,False,8969229,17
527,805932879469572096,1888,8199,False,8969229,17
528,805826884734976000,1783,6467,False,8969229,17
529,805823200554876929,7845,0,False,8969229,17
530,805520635690676224,1626,5668,False,8969229,17
531,805487436403003392,2481,8692,False,8969229,17
532,805207613751304193,1690,7731,False,8969229,17
533,804738756058218496,3752,13496,False,8969229,17
534,804475857670639616,1973,6051,False,8969229,17
535,804413760345620481,3169,0,False,8969229,17
536,804026241225523202,15806,43766,False,8969229,17
537,803773340896923648,2692,9919,False,8969229,17
538,803692223237865472,7304,0,False,8969229,17
539,803638050916102144,4075,10804,False,8969229,17
540,803380650405482500,1846,7663,False,8969229,17
541,803321560782307329,5207,0,False,8969229,17
542,803276597545603072,2410,9902,False,8969229,17
543,802952499103731712,1959,8901,False,8969229,17
544,802624713319034886,2850,0,False,8969229,17
545,802600418706604034,1429,7012,False,8969229,17
546,802572683846291456,2468,8842,False,8969229,17
547,802323869084381190,5734,15964,False,8969229,17
548,802265048156610565,1350,6837,False,8969229,17
549,802239329049477120,2576,8971,False,8969229,17
550,802185808107208704,269,0,False,8969229,17
551,801958328846974976,1683,7654,False,8969229,17
552,801854953262350336,234,1768,False,8969229,17
553,801538201127157760,2033,8123,False,8969229,17
554,801285448605831168,804,5955,False,8969229,17
555,801167903437357056,5795,24107,False,8969229,17
556,801127390143516673,3880,0,False,8969229,17
557,801115127852503040,2066,7964,False,8969229,17
558,800859414831898624,96,676,False,8969229,17
559,800855607700029440,1579,0,False,8969229,17
560,800751577355128832,2747,10449,False,8969229,17
561,800513324630806528,2943,12977,False,8969229,17
562,800459316964663297,2138,9386,False,8969229,17
563,800443802682937345,4229,0,False,8969229,17
564,800388270626521089,2761,11020,False,8969229,17
565,800188575492947969,3859,0,False,8969229,17
566,800141422401830912,2493,15069,False,8969229,17
567,800018252395122689,12886,27919,False,8969229,17
568,799774291445383169,4578,0,False,8969229,17
569,799757965289017345,2117,8268,False,8969229,17
570,799422933579902976,1890,7956,False,8969229,17
571,799308762079035393,5364,0,False,8969229,17
572,799297110730567681,2696,9749,False,8969229,17
573,799063482566066176,2431,7986,False,8969229,17
574,798933969379225600,4373,12906,False,8969229,17
575,798925684722855936,1416,7420,False,8969229,17
576,798705661114773508,6524,0,False,8969229,17
577,798701998996647937,7623,0,False,8969229,17
578,798697898615730177,6410,0,False,8969229,17
579,798694562394996736,4863,0,False,8969229,17
580,798686750113755136,2291,0,False,8969229,17
581,798682547630837760,4665,0,False,8969229,17
582,798673117451325440,5471,0,False,8969229,17
583,798665375516884993,3848,0,False,8969229,17
584,798644042770751489,1817,0,False,8969229,17
585,798628517273620480,1942,0,False,8969229,17
586,798585098161549313,5567,0,False,8969229,17
587,798576900688019456,5738,0,False,8969229,17
588,798340744599797760,3267,0,False,8969229,17
589,798209839306514432,2503,10289,False,8969229,17
590,797971864723324932,3047,11427,False,8969229,17
591,797545162159308800,4795,14368,False,8969229,17
592,797236660651966464,6445,19663,False,8969229,17
593,797165961484890113,26,223,False,8969229,17
594,796904159865868288,8765,0,False,8969229,17
595,796865951799083009,1890,7575,False,8969229,17
596,796759840936919040,2978,11647,False,8969229,17
597,796563435802726400,7088,0,False,8969229,17
598,796484825502875648,1723,7476,False,8968644,17
599,796387464403357696,4068,10845,False,8969229,17
600,796177847564038144,14020,0,False,8969229,17
601,796149749086875649,14020,31806,False,8969229,17
602,796125600683540480,1764,4903,False,8969229,17
603,796116448414461957,2363,8966,False,8969229,17
604,796080075804475393,2263,8350,False,8969229,17
605,796031486298386433,3653,10663,False,8969229,17
606,795464331001561088,23108,48816,False,8969229,17
607,795400264262053889,2804,9877,False,8969229,17
608,795076730285391872,5352,15974,False,8969229,17
609,794983741416415232,3309,0,False,8969229,17
610,794926597468000259,2270,10088,False,8969229,17
611,794355576146903043,10097,0,False,8968644,17
612,794332329137291264,2628,9480,False,8969229,17
